SRR11910251	150
SRR11910253	150
SRR11910254	150
SRR11910252	150
SRR11910255	150
SRR11910256	150
SRR11910257	150
SRR11910258	150
SRR11910259	150
SRR11910260	150
SRR11910262	150
SRR11910261	150
SRR11910263	150
SRR11910264	150
SRR11910265	150
SRR11910266	150
SRR11910267	150
SRR11910268	150
SRR11910269	150
SRR11910270	150
SRR11910271	150
SRR11910272	150
SRR11910273	150
SRR11910274	150
SRR11910275	150
SRR11910276	150
SRR11910277	150
SRR11910279	150
SRR11910278	150
SRR11910280	150
SRR11910281	150
SRR11910282	150
SRR11910283	150
SRR11910284	150
SRR11910285	150
SRR11910286	150
SRR11910287	250
SRR11910288	150
SRR11910289	250
SRR11910290	150
SRR11910291	150
SRR11910292	150
SRR11910293	150
SRR11910294	150
SRR11910295	150
SRR11910296	150
SRR11910297	150
SRR11910299	150
SRR11910298	150
SRR11910300	150
SRR11910301	150
SRR11910302	150
SRR11910303	150
SRR11910304	150
SRR11910305	150
SRR11910306	150
SRR11910308	150
SRR11910307	150
SRR11910309	150
SRR11910310	150
SRR11910311	150
SRR11910312	150
SRR11910313	150
SRR11910314	150
SRR11910315	150
SRR11910317	150
SRR11910316	150
SRR11910318	150
SRR11910319	150
SRR11910320	150
SRR11910321	150
SRR11910322	150
SRR11910323	150
SRR11910324	150
SRR11910325	150
SRR11910326	150
SRR11910327	150
SRR11910328	150
SRR11910330	250
SRR11910329	150
SRR11910331	150
SRR11910332	150
SRR11910334	150
SRR11910333	150
SRR11910335	150
SRR11910336	150
SRR11910338	150
SRR11910337	150
SRR11910339	150
SRR11910340	150
SRR11910341	150
SRR11910342	150
SRR11910343	150
SRR11910344	150
SRR11910345	150
SRR11910346	150
SRR11910347	150
SRR11910348	150
SRR11910349	150
SRR11910350	150
SRR11910352	150
SRR11910351	150
SRR11910353	150
SRR11910354	150
SRR11910355	150
SRR11910356	150
SRR11910357	150
SRR11910358	150
SRR11910359	150
SRR11910360	250
SRR11910361	150
SRR11910363	250
SRR11910362	150
SRR11910365	150
SRR11910366	150
SRR11910364	150
SRR11910367	250
SRR11910368	150
