	Subphylum	Relative_Abundance	Sample	Total_Reads	Reads_Subphylum
743	Agaricomycotina	0.0	743		
744	Agaricomycotina	0.0	744		
745	Agaricomycotina	0.0	745		
746	Agaricomycotina	0.0	746		
747	Agaricomycotina	0.0	747		
748	Agaricomycotina	0.0	748		
749	Agaricomycotina	0.0	749		
750	Agaricomycotina	0.0	750		
751	Agaricomycotina	0.0	751		
752	Agaricomycotina	0.0	752		
753	Agaricomycotina	0.0	753		
754	Agaricomycotina	0.002698334878303021	754		
755	Agaricomycotina	0.0	755		
756	Agaricomycotina	0.0	756		
757	Agaricomycotina	0.0	757		
758	Agaricomycotina	0.0	758		
759	Agaricomycotina	0.0	759		
760	Agaricomycotina	0.0	760		
761	Agaricomycotina	0.0	761		
762	Agaricomycotina	0.0	762		
763	Agaricomycotina	0.0	763		
764	Agaricomycotina	0.0	764		
765	Agaricomycotina	0.0	765		
766	Agaricomycotina	0.0	766		
767	Agaricomycotina	0.0	767		
768	Agaricomycotina	0.0	768		
769	Agaricomycotina	0.0	769		
770	Agaricomycotina	0.0	770		
771	Agaricomycotina	0.0	771		
772	Agaricomycotina	0.0	772		
773	Agaricomycotina	0.0	773		
774	Agaricomycotina	0.0	774		
775	Agaricomycotina	0.0	775		
776	Agaricomycotina	0.0	776		
777	Agaricomycotina	0.0	777		
778	Agaricomycotina	0.0	778		
779	Agaricomycotina	0.0	779		
780	Agaricomycotina	0.0	780		
781	Agaricomycotina	0.0	781		
782	Agaricomycotina	0.0	782		
783	Agaricomycotina	0.0	783		
784	Agaricomycotina	0.0	784		
785	Agaricomycotina	0.0	785		
786	Agaricomycotina	0.0	786		
787	Agaricomycotina	0.0	787		
788	Agaricomycotina	0.0	788		
789	Agaricomycotina	0.0	789		
790	Agaricomycotina	0.0	790		
791	Agaricomycotina	0.0	791		
792	Agaricomycotina	0.0	792		
793	Agaricomycotina	0.0	793		
794	Agaricomycotina	0.0	794		
795	Agaricomycotina	0.0	795		
796	Agaricomycotina	0.0	796		
797	Agaricomycotina	0.0	797		
798	Agaricomycotina	0.0	798		
799	Agaricomycotina	0.0	799		
800	Agaricomycotina	0.0	800		
801	Agaricomycotina	0.0	801		
802	Agaricomycotina	0.008043416993183672	802		
803	Agaricomycotina	0.02830078201241331	803		
804	Agaricomycotina	0.0	804		
805	Agaricomycotina	0.0	805		
806	Agaricomycotina	0.0	806		
807	Agaricomycotina	0.0	807		
808	Agaricomycotina	0.0	808		
809	Agaricomycotina	0.0	809		
810	Agaricomycotina	0.0	810		
811	Agaricomycotina	0.0	811		
812	Agaricomycotina	0.0	812		
813	Agaricomycotina	0.0	813		
814	Agaricomycotina	0.009190722877175466	814		
815	Agaricomycotina	0.0	815		
816	Agaricomycotina	0.0	816		
817	Agaricomycotina	0.0	817		
818	Agaricomycotina	0.02152970942749831	818		
819	Agaricomycotina	0.0047645753045032265	819		
820	Agaricomycotina	0.007510356000628139	820		
821	Agaricomycotina	0.0049095939126859054	821		
822	Agaricomycotina	0.0	822		
823	Agaricomycotina	0.0	823		
824	Agaricomycotina	0.0	824		
825	Agaricomycotina	0.0	825		
826	Agaricomycotina	0.0	826		
827	Agaricomycotina	0.0	827		
828	Agaricomycotina	0.0	828		
829	Agaricomycotina	0.0	829		
830	Agaricomycotina	0.0	830		
831	Agaricomycotina	0.0	831		
832	Agaricomycotina	0.0	832		
833	Agaricomycotina	0.0	833		
834	Agaricomycotina	0.0	834		
835	Agaricomycotina	0.0	835		
836	Agaricomycotina	0.0	836		
837	Agaricomycotina	0.0	837		
838	Agaricomycotina	0.0	838		
839	Agaricomycotina	0.003638603830069673	839		
840	Agaricomycotina	0.0	840		
841	Agaricomycotina	0.001528217104220262	841		
842	Agaricomycotina	0.0	842		
843	Agaricomycotina	0.0	843		
844	Agaricomycotina	0.0	844		
845	Agaricomycotina	0.0	845		
846	Agaricomycotina	0.0	846		
847	Agaricomycotina	0.0	847		
848	Agaricomycotina	0.0	848		
849	Agaricomycotina	0.0	849		
850	Agaricomycotina	0.0	850		
851	Agaricomycotina	0.0	851		
852	Agaricomycotina	0.0	852		
853	Agaricomycotina	0.0	853		
854	Agaricomycotina	0.0	854		
855	Agaricomycotina	0.0	855		
856	Agaricomycotina	0.0	856		
857	Agaricomycotina	0.0	857		
858	Agaricomycotina	0.0	858		
859	Agaricomycotina	0.0	859		
860	Agaricomycotina	0.0	860		
861	Agaricomycotina	0.0	861		
862	Agaricomycotina	0.0	862		
863	Agaricomycotina	0.0	863		
864	Agaricomycotina	0.0	864		
865	Agaricomycotina	0.0	865		
866	Agaricomycotina	0.0	866		
867	Agaricomycotina	0.0	867		
868	Agaricomycotina	0.0	868		
869	Agaricomycotina	0.0	869		
870	Agaricomycotina	0.0	870		
871	Agaricomycotina	0.0	871		
872	Agaricomycotina	0.0	872		
873	Agaricomycotina	0.0	873		
874	Agaricomycotina	0.0	874		
875	Agaricomycotina	0.0	875		
876	Agaricomycotina	0.0026507305351321526	876		
877	Agaricomycotina	0.3975309846551045	877		
878	Agaricomycotina	0.3541061615243907	878		
879	Agaricomycotina	0.3164349239248244	879		
880	Agaricomycotina	0.1404742158723779	880		
881	Agaricomycotina	0.036284485830132	881		
882	Agaricomycotina	0.02808233653996505	882		
883	Agaricomycotina	0.12282499394264111	883		
884	Agaricomycotina	0.05578154254654201	884		
885	Agaricomycotina	0.0028131576414946406	885		
886	Agaricomycotina	0.001886421722363797	886		
887	Agaricomycotina	0.002052103810058238	887		
888	Agaricomycotina	0.0005233393594671168	888		
889	Agaricomycotina	0.002211535285632394	889		
890	Agaricomycotina	0.0	890		
891	Agaricomycotina	0.0	891		
892	Agaricomycotina	0.0	892		
893	Agaricomycotina	0.0	893		
894	Agaricomycotina	0.0	894		
895	Agaricomycotina	0.0	895		
896	Agaricomycotina	0.0	896		
897	Agaricomycotina	0.0	897		
898	Agaricomycotina	0.0	898		
899	Agaricomycotina	0.0	899		
900	Agaricomycotina	0.0	900		
901	Agaricomycotina	0.0	901		
902	Agaricomycotina	0.0	902		
903	Agaricomycotina	0.0	903		
904	Agaricomycotina	0.0	904		
905	Agaricomycotina	0.0	905		
906	Agaricomycotina	0.0	906		
907	Agaricomycotina	0.0	907		
908	Agaricomycotina	0.0	908		
909	Agaricomycotina	0.0	909		
910	Agaricomycotina	0.0	910		
911	Agaricomycotina	0.0	911		
912	Agaricomycotina	0.0	912		
913	Agaricomycotina	0.0	913		
914	Agaricomycotina	0.0	914		
915	Agaricomycotina	0.0	915		
916	Agaricomycotina	0.0	916		
917	Agaricomycotina	0.0	917		
918	Agaricomycotina	0.0	918		
919	Agaricomycotina	0.0	919		
920	Agaricomycotina	0.0	920		
921	Agaricomycotina	0.0	921		
922	Agaricomycotina	0.0	922		
923	Agaricomycotina	0.0	923		
924	Agaricomycotina	0.0	924		
925	Agaricomycotina	0.0	925		
926	Agaricomycotina	0.0	926		
927	Agaricomycotina	0.0	927		
928	Agaricomycotina	0.0	928		
929	Agaricomycotina	0.0	929		
930	Agaricomycotina	0.0	930		
931	Agaricomycotina	0.0	931		
932	Agaricomycotina	0.0	932		
933	Agaricomycotina	0.0	933		
934	Agaricomycotina	0.0	934		
935	Agaricomycotina	0.0	935		
936	Agaricomycotina	0.0	936		
937	Agaricomycotina	0.0	937		
938	Agaricomycotina	0.0	938		
939	Agaricomycotina	0.0	939		
940	Agaricomycotina	0.0	940		
941	Agaricomycotina	0.0	941		
942	Agaricomycotina	0.0	942		
943	Agaricomycotina	0.0	943		
944	Agaricomycotina	0.0	944		
945	Agaricomycotina	0.0	945		
946	Agaricomycotina	0.0	946		
947	Agaricomycotina	0.0	947		
948	Agaricomycotina	0.0	948		
949	Agaricomycotina	0.0	949		
950	Agaricomycotina	0.0	950		
951	Agaricomycotina	0.0	951		
952	Agaricomycotina	0.0	952		
953	Agaricomycotina	0.0	953		
954	Agaricomycotina	0.0	954		
955	Agaricomycotina	0.0	955		
956	Agaricomycotina	0.0	956		
957	Agaricomycotina	0.0	957		
958	Agaricomycotina	0.0	958		
959	Agaricomycotina	0.0	959		
960	Agaricomycotina	0.0	960		
961	Agaricomycotina	0.0	961		
962	Agaricomycotina	0.0	962		
963	Agaricomycotina	0.0	963		
964	Agaricomycotina	0.0	964		
965	Agaricomycotina	0.0	965		
966	Agaricomycotina	0.0	966		
967	Agaricomycotina	0.0	967		
968	Agaricomycotina	0.0	968		
969	Agaricomycotina	0.0	969		
970	Agaricomycotina	0.0	970		
971	Agaricomycotina	0.0	971		
972	Agaricomycotina	0.0	972		
973	Agaricomycotina	0.0	973		
974	Agaricomycotina	0.0	974		
975	Agaricomycotina	0.0	975		
976	Agaricomycotina	0.0	976		
977	Agaricomycotina	0.0	977		
978	Agaricomycotina	0.0	978		
979	Agaricomycotina	0.0	979		
980	Agaricomycotina	0.0	980		
981	Agaricomycotina	0.0	981		
982	Agaricomycotina	0.0	982		
983	Agaricomycotina	0.0	983		
984	Agaricomycotina	0.0012302819358821794	984		
985	Agaricomycotina	0.0	985		
986	Agaricomycotina	0.0	986		
987	Agaricomycotina	0.0	987		
988	Agaricomycotina	0.0	988		
989	Agaricomycotina	0.0	989		
990	Agaricomycotina	0.0	990		
991	Agaricomycotina	0.0	991		
992	Agaricomycotina	0.0	992		
993	Agaricomycotina	0.0	993		
994	Agaricomycotina	0.0	994		
995	Agaricomycotina	0.0	995		
996	Agaricomycotina	0.0	996		
997	Agaricomycotina	0.0	997		
998	Agaricomycotina	0.0	998		
999	Agaricomycotina	0.0	999		
1000	Agaricomycotina	0.0	1000		
1001	Agaricomycotina	0.0	1001		
1002	Agaricomycotina	0.0	1002		
1003	Agaricomycotina	0.0	1003		
1004	Agaricomycotina	0.0	1004		
1005	Agaricomycotina	0.0	1005		
1006	Agaricomycotina	0.0	1006		
1007	Agaricomycotina	0.0	1007		
1008	Agaricomycotina	0.0	1008		
1009	Agaricomycotina	0.0	1009		
1010	Agaricomycotina	0.0	1010		
1011	Agaricomycotina	0.0	1011		
1012	Agaricomycotina	0.0	1012		
1013	Agaricomycotina	0.0	1013		
1014	Agaricomycotina	0.0	1014		
1015	Agaricomycotina	0.0	1015		
1016	Agaricomycotina	0.0	1016		
1017	Agaricomycotina	0.0	1017		
1018	Agaricomycotina	0.0	1018		
1019	Agaricomycotina	0.0	1019		
1020	Agaricomycotina	0.0	1020		
1021	Agaricomycotina	0.0	1021		
1022	Agaricomycotina	0.0	1022		
1023	Agaricomycotina	0.0	1023		
1024	Agaricomycotina	0.0	1024		
1025	Agaricomycotina	0.0	1025		
1026	Agaricomycotina	0.0	1026		
1027	Agaricomycotina	0.0	1027		
1028	Agaricomycotina	0.0	1028		
1029	Agaricomycotina	0.0	1029		
1030	Agaricomycotina	0.0	1030		
1031	Agaricomycotina	0.0	1031		
1032	Agaricomycotina	0.0	1032		
1033	Agaricomycotina	0.0	1033		
1034	Agaricomycotina	0.0	1034		
1035	Agaricomycotina	0.0	1035		
1036	Agaricomycotina	0.0	1036		
1037	Agaricomycotina	0.0	1037		
1038	Agaricomycotina	0.0	1038		
1039	Agaricomycotina	0.0	1039		
1040	Agaricomycotina	0.0	1040		
1041	Agaricomycotina	0.0	1041		
1042	Agaricomycotina	0.0	1042		
1043	Agaricomycotina	0.0	1043		
1044	Agaricomycotina	0.0	1044		
1045	Agaricomycotina	0.0	1045		
1046	Agaricomycotina	0.0	1046		
1047	Agaricomycotina	0.0	1047		
1048	Agaricomycotina	0.0	1048		
1049	Agaricomycotina	0.0	1049		
1050	Agaricomycotina	0.0	1050		
1051	Agaricomycotina	0.0	1051		
1052	Agaricomycotina	0.0	1052		
1053	Agaricomycotina	0.0	1053		
1054	Agaricomycotina	0.0	1054		
1055	Agaricomycotina	0.0	1055		
1056	Agaricomycotina	0.0	1056		
1057	Agaricomycotina	0.0	1057		
1058	Agaricomycotina	0.0	1058		
1059	Agaricomycotina	0.0	1059		
1060	Agaricomycotina	0.0	1060		
1061	Agaricomycotina	0.0	1061		
1062	Agaricomycotina	0.0	1062		
1063	Agaricomycotina	0.0	1063		
1064	Agaricomycotina	0.0	1064		
1065	Agaricomycotina	0.0	1065		
1066	Agaricomycotina	0.0	1066		
1067	Agaricomycotina	0.0	1067		
1068	Agaricomycotina	0.0	1068		
1069	Agaricomycotina	0.0	1069		
1070	Agaricomycotina	0.0	1070		
1071	Agaricomycotina	0.0	1071		
1072	Agaricomycotina	0.0	1072		
1073	Agaricomycotina	0.0	1073		
1074	Agaricomycotina	0.0	1074		
1075	Agaricomycotina	0.0	1075		
1076	Agaricomycotina	0.0	1076		
1077	Agaricomycotina	0.0	1077		
1078	Agaricomycotina	0.0	1078		
1079	Agaricomycotina	0.0	1079		
1080	Agaricomycotina	0.0	1080		
1081	Agaricomycotina	0.0	1081		
1082	Agaricomycotina	0.0	1082		
1083	Agaricomycotina	0.0	1083		
1084	Agaricomycotina	0.0	1084		
1085	Agaricomycotina	0.0	1085		
1086	Agaricomycotina	0.0	1086		
1087	Agaricomycotina	0.0	1087		
1088	Agaricomycotina	0.0	1088		
1089	Agaricomycotina	0.0	1089		
1090	Agaricomycotina	0.0	1090		
1091	Agaricomycotina	0.0	1091		
1092	Agaricomycotina	0.0	1092		
1093	Agaricomycotina	0.0	1093		
1094	Agaricomycotina	0.0	1094		
1095	Agaricomycotina	0.0	1095		
1096	Agaricomycotina	0.0	1096		
1097	Agaricomycotina	0.0	1097		
1098	Agaricomycotina	0.0	1098		
1099	Agaricomycotina	0.0	1099		
1100	Agaricomycotina	0.0	1100		
1101	Agaricomycotina	0.0	1101		
1102	Agaricomycotina	0.0	1102		
1103	Agaricomycotina	0.0	1103		
1104	Agaricomycotina	0.0	1104		
1105	Agaricomycotina	0.0	1105		
1106	Agaricomycotina	0.0	1106		
1107	Agaricomycotina	0.0	1107		
1108	Agaricomycotina	0.0	1108		
1109	Agaricomycotina	0.0	1109		
1110	Agaricomycotina	0.0	1110		
1111	Agaricomycotina	0.0	1111		
1112	Agaricomycotina	0.0	1112		
1113	Agaricomycotina	0.0	1113		
1114	Agaricomycotina	0.0	1114		
1115	Agaricomycotina	0.0	1115		
1116	Agaricomycotina	0.0	1116		
1117	Agaricomycotina	0.0	1117		
1118	Agaricomycotina	0.0	1118		
1119	Agaricomycotina	0.0	1119		
1120	Agaricomycotina	0.0	1120		
1121	Agaricomycotina	0.0	1121		
1122	Agaricomycotina	0.0	1122		
1123	Agaricomycotina	0.0	1123		
1124	Agaricomycotina	0.0	1124		
1125	Agaricomycotina	0.0	1125		
1126	Agaricomycotina	0.0	1126		
1127	Agaricomycotina	0.0	1127		
1128	Agaricomycotina	0.0	1128		
1129	Agaricomycotina	0.0	1129		
1130	Agaricomycotina	0.0	1130		
1131	Agaricomycotina	0.0	1131		
1132	Agaricomycotina	0.0	1132		
1133	Agaricomycotina	0.0	1133		
1134	Agaricomycotina	0.0	1134		
1135	Agaricomycotina	0.0	1135		
1136	Agaricomycotina	0.0	1136		
1137	Agaricomycotina	0.0	1137		
1138	Agaricomycotina	0.0	1138		
1139	Agaricomycotina	0.0	1139		
1140	Agaricomycotina	0.0	1140		
1141	Agaricomycotina	0.0	1141		
1142	Agaricomycotina	0.0	1142		
1143	Agaricomycotina	0.0	1143		
1144	Agaricomycotina	0.0	1144		
1145	Agaricomycotina	0.0	1145		
1146	Agaricomycotina	0.0	1146		
1147	Agaricomycotina	0.0	1147		
1148	Agaricomycotina	0.0	1148		
1149	Agaricomycotina	0.0	1149		
1150	Agaricomycotina	0.0	1150		
1151	Agaricomycotina	0.0	1151		
1152	Agaricomycotina	0.0	1152		
1153	Agaricomycotina	0.0	1153		
1154	Agaricomycotina	0.0	1154		
1155	Agaricomycotina	0.0	1155		
1156	Agaricomycotina	0.0	1156		
1157	Agaricomycotina	0.0	1157		
1158	Agaricomycotina	0.0	1158		
1159	Agaricomycotina	0.0	1159		
1160	Agaricomycotina	0.0	1160		
1161	Agaricomycotina	0.0	1161		
1162	Agaricomycotina	0.0	1162		
1163	Agaricomycotina	0.0	1163		
1164	Agaricomycotina	0.0	1164		
1165	Agaricomycotina	0.0	1165		
1166	Agaricomycotina	0.0	1166		
1167	Agaricomycotina	0.0	1167		
1168	Agaricomycotina	0.0	1168		
1169	Agaricomycotina	0.0	1169		
1170	Agaricomycotina	0.0	1170		
1171	Agaricomycotina	0.0	1171		
1172	Agaricomycotina	0.0	1172		
1173	Agaricomycotina	0.0	1173		
1174	Agaricomycotina	0.0	1174		
1175	Agaricomycotina	0.0	1175		
1176	Agaricomycotina	0.0	1176		
1177	Agaricomycotina	0.0	1177		
1178	Agaricomycotina	0.0	1178		
1179	Agaricomycotina	0.0	1179		
1180	Agaricomycotina	0.0	1180		
1181	Agaricomycotina	0.0	1181		
1182	Agaricomycotina	0.0	1182		
1183	Agaricomycotina	0.0	1183		
1184	Agaricomycotina	0.0	1184		
1185	Agaricomycotina	0.0	1185		
1186	Agaricomycotina	0.0	1186		
1187	Agaricomycotina	0.0	1187		
1188	Agaricomycotina	0.0	1188		
1189	Agaricomycotina	0.0	1189		
1190	Agaricomycotina	0.0	1190		
1191	Agaricomycotina	0.0	1191		
1192	Agaricomycotina	0.0	1192		
1193	Agaricomycotina	0.0	1193		
1194	Agaricomycotina	0.0	1194		
1195	Agaricomycotina	0.0	1195		
1196	Agaricomycotina	0.0	1196		
1197	Agaricomycotina	0.0	1197		
1198	Agaricomycotina	0.0	1198		
1199	Agaricomycotina	0.0	1199		
1200	Agaricomycotina	0.0	1200		
1201	Agaricomycotina	0.0	1201		
1202	Agaricomycotina	0.0	1202		
1203	Agaricomycotina	0.0	1203		
1204	Agaricomycotina	0.0	1204		
1205	Agaricomycotina	0.0	1205		
1206	Agaricomycotina	0.0	1206		
1207	Agaricomycotina	0.0	1207		
1208	Agaricomycotina	0.0	1208		
1209	Agaricomycotina	0.0	1209		
1210	Agaricomycotina	0.0	1210		
1211	Agaricomycotina	0.0	1211		
1212	Agaricomycotina	0.0	1212		
1213	Agaricomycotina	0.0	1213		
1214	Agaricomycotina	0.0	1214		
1215	Agaricomycotina	0.0	1215		
1216	Agaricomycotina	0.0	1216		
1217	Agaricomycotina	0.0	1217		
1218	Agaricomycotina	0.0	1218		
1219	Agaricomycotina	0.0	1219		
1220	Agaricomycotina	0.0	1220		
1221	Agaricomycotina	0.0	1221		
1222	Agaricomycotina	0.0	1222		
1223	Agaricomycotina	0.0	1223		
1224	Agaricomycotina	0.0	1224		
1225	Agaricomycotina	0.0	1225		
1226	Agaricomycotina	0.0	1226		
1227	Agaricomycotina	0.0	1227		
1228	Agaricomycotina	0.0	1228		
1229	Agaricomycotina	0.0	1229		
1230	Agaricomycotina	0.0	1230		
1231	Agaricomycotina	0.0	1231		
1232	Agaricomycotina	0.0	1232		
1233	Agaricomycotina	0.0	1233		
1234	Agaricomycotina	0.0	1234		
1235	Agaricomycotina	0.0	1235		
1236	Agaricomycotina	0.0	1236		
1237	Agaricomycotina	0.0	1237		
1238	Agaricomycotina	0.0	1238		
1239	Agaricomycotina	0.0	1239		
1240	Agaricomycotina	0.0	1240		
1241	Agaricomycotina	0.0	1241		
1242	Agaricomycotina	0.0	1242		
1243	Agaricomycotina	0.0	1243		
1244	Agaricomycotina	0.0	1244		
1245	Agaricomycotina	0.0	1245		
1246	Agaricomycotina	0.0	1246		
1247	Agaricomycotina	0.0	1247		
1248	Agaricomycotina	0.0	1248		
1249	Agaricomycotina	0.0	1249		
1250	Agaricomycotina	0.0	1250		
1251	Agaricomycotina	0.0	1251		
1252	Agaricomycotina	0.0	1252		
1253	Agaricomycotina	0.0	1253		
1254	Agaricomycotina	0.0	1254		
1255	Agaricomycotina	0.0	1255		
1256	Agaricomycotina	0.0	1256		
1257	Agaricomycotina	0.0	1257		
1258	Agaricomycotina	0.0	1258		
1259	Agaricomycotina	0.0	1259		
1260	Agaricomycotina	0.0	1260		
1261	Agaricomycotina	0.0	1261		
1262	Agaricomycotina	0.0	1262		
1263	Agaricomycotina	0.0	1263		
1264	Agaricomycotina	0.0	1264		
1265	Agaricomycotina	0.005844444289842122	1265		
1266	Agaricomycotina	0.0	1266		
1267	Agaricomycotina	0.0	1267		
1268	Agaricomycotina	0.0	1268		
1269	Agaricomycotina	0.0	1269		
1270	Agaricomycotina	0.0	1270		
1271	Agaricomycotina	0.0007602605765518903	1271		
1272	Agaricomycotina	0.0	1272		
1273	Agaricomycotina	0.0	1273		
1274	Agaricomycotina	0.0	1274		
1275	Agaricomycotina	0.0	1275		
1276	Agaricomycotina	0.0	1276		
1277	Agaricomycotina	0.0	1277		
1278	Agaricomycotina	0.0	1278		
1279	Agaricomycotina	0.0	1279		
1280	Agaricomycotina	0.0	1280		
1281	Agaricomycotina	0.0	1281		
1282	Agaricomycotina	0.0	1282		
1283	Agaricomycotina	0.0	1283		
1284	Agaricomycotina	0.0	1284		
1285	Agaricomycotina	0.0	1285		
1286	Agaricomycotina	0.0	1286		
1287	Agaricomycotina	0.0	1287		
1288	Agaricomycotina	0.0	1288		
1289	Agaricomycotina	0.0	1289		
1290	Agaricomycotina	0.0	1290		
1291	Agaricomycotina	0.0	1291		
1292	Agaricomycotina	0.0	1292		
1293	Agaricomycotina	0.0	1293		
1294	Agaricomycotina	0.0	1294		
1295	Agaricomycotina	0.0	1295		
1296	Agaricomycotina	0.0	1296		
1297	Agaricomycotina	0.0	1297		
1298	Agaricomycotina	0.0	1298		
1299	Agaricomycotina	0.0	1299		
1300	Agaricomycotina	0.0006858140863750356	1300		
1301	Agaricomycotina	0.0	1301		
1302	Agaricomycotina	0.0	1302		
1303	Agaricomycotina	0.0	1303		
1304	Agaricomycotina	0.0	1304		
1305	Agaricomycotina	0.0	1305		
1306	Agaricomycotina	0.0	1306		
1307	Agaricomycotina	0.0	1307		
1308	Agaricomycotina	0.0	1308		
1309	Agaricomycotina	0.0	1309		
1310	Agaricomycotina	0.0	1310		
1311	Agaricomycotina	0.0	1311		
1312	Agaricomycotina	0.0	1312		
1313	Agaricomycotina	0.0	1313		
1314	Agaricomycotina	0.0	1314		
1315	Agaricomycotina	0.0	1315		
1316	Agaricomycotina	0.0	1316		
1317	Agaricomycotina	0.0	1317		
1318	Agaricomycotina	0.0	1318		
1319	Agaricomycotina	0.0	1319		
1320	Agaricomycotina	0.0	1320		
1321	Agaricomycotina	0.0	1321		
1322	Agaricomycotina	0.0	1322		
1323	Agaricomycotina	0.0	1323		
1324	Agaricomycotina	0.0033487345241083274	1324		
1325	Agaricomycotina	0.0	1325		
1326	Agaricomycotina	0.0	1326		
1327	Agaricomycotina	0.0	1327		
1328	Agaricomycotina	0.0	1328		
1329	Agaricomycotina	0.0	1329		
1330	Agaricomycotina	0.0	1330		
1331	Agaricomycotina	0.0	1331		
1332	Agaricomycotina	0.0	1332		
1333	Agaricomycotina	0.0	1333		
1334	Agaricomycotina	0.0	1334		
1335	Agaricomycotina	0.0	1335		
1336	Agaricomycotina	0.0	1336		
1337	Agaricomycotina	0.0	1337		
1338	Agaricomycotina	0.0	1338		
1339	Agaricomycotina	0.0	1339		
1340	Agaricomycotina	0.0	1340		
1341	Agaricomycotina	0.0	1341		
1342	Agaricomycotina	0.0	1342		
1343	Agaricomycotina	0.0	1343		
1344	Agaricomycotina	0.0	1344		
1345	Agaricomycotina	0.0	1345		
1346	Agaricomycotina	0.0	1346		
1347	Agaricomycotina	0.0	1347		
1348	Agaricomycotina	0.0	1348		
1349	Agaricomycotina	0.0	1349		
1350	Agaricomycotina	0.0	1350		
1351	Agaricomycotina	0.0	1351		
1352	Agaricomycotina	0.0	1352		
1353	Agaricomycotina	0.0	1353		
1354	Agaricomycotina	0.0	1354		
1355	Agaricomycotina	0.0	1355		
1356	Agaricomycotina	0.0	1356		
1357	Agaricomycotina	0.0	1357		
1358	Agaricomycotina	0.0	1358		
1359	Agaricomycotina	0.0	1359		
1360	Agaricomycotina	0.0	1360		
1361	Agaricomycotina	0.0	1361		
1362	Agaricomycotina	0.000806192747838111	1362		
1363	Agaricomycotina	0.0	1363		
1364	Agaricomycotina	0.001185880720651219	1364		
1365	Agaricomycotina	0.0	1365		
1366	Agaricomycotina	9.342147731666826e-05	1366		
1367	Agaricomycotina	0.0	1367		
1368	Agaricomycotina	0.0	1368		
1369	Agaricomycotina	0.0001302073160886764	1369		
1370	Agaricomycotina	0.0	1370		
1371	Agaricomycotina	0.0	1371		
1372	Agaricomycotina	0.0	1372		
1373	Agaricomycotina	0.0	1373		
1374	Agaricomycotina	0.0	1374		
1375	Agaricomycotina	0.0	1375		
1376	Agaricomycotina	0.0	1376		
1377	Agaricomycotina	0.0	1377		
1378	Agaricomycotina	0.0	1378		
1379	Agaricomycotina	0.0	1379		
1380	Agaricomycotina	0.0	1380		
1381	Agaricomycotina	0.0	1381		
1382	Agaricomycotina	0.0	1382		
1383	Agaricomycotina	0.0	1383		
1384	Agaricomycotina	0.0	1384		
1385	Agaricomycotina	0.0	1385		
1386	Agaricomycotina	0.0	1386		
1387	Agaricomycotina	0.0	1387		
1388	Agaricomycotina	0.0	1388		
1389	Agaricomycotina	0.0	1389		
1390	Agaricomycotina	0.0	1390		
1391	Agaricomycotina	0.0	1391		
1392	Agaricomycotina	0.0	1392		
1393	Agaricomycotina	0.0	1393		
1394	Agaricomycotina	0.0	1394		
1395	Agaricomycotina	0.0	1395		
1396	Agaricomycotina	0.0	1396		
1397	Agaricomycotina	0.0	1397		
1398	Agaricomycotina	0.0	1398		
1399	Agaricomycotina	0.0	1399		
1400	Agaricomycotina	0.04974750887097178	1400		
1401	Agaricomycotina	0.003632854807077115	1401		
1402	Agaricomycotina	0.0	1402		
1403	Agaricomycotina	0.0030236122403865012	1403		
1404	Agaricomycotina	0.0	1404		
1405	Agaricomycotina	0.0	1405		
