File_ID	reads_length	Name	Rank	Lineage	Taxid	sample_name	empo_1	empo_2	empo_3	empo_4	highest_taxa	genus	isyeast	subphylum
ERR5003262	15498502	Purpureocillium lilacinum	species	phylum-Ascomycota|class-Sordariomycetes|order-Hypocreales|family-Ophiocordycipitaceae|genus-Purpureocillium|species-Purpureocillium_lilacinum	33203	13114.pinto.63.s025	Host-associated	Plant	Plant corpus	Plant corpus (non-saline)				NA
ERR5005296	32649818	Blastocystis sp. subtype 3	species	class-Bigyra|order-Opalinata|family-Blastocystidae|genus-Blastocystis|species-Blastocystis_sp._subtype_3	944168	13114.song.51.s015	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5005027	7090464	Chloropicon roscoffensis	species	phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales|family-Chloropicaceae|genus-Chloropicon|species-Chloropicon_roscoffensis	1461544	13114.thomas.18.s039	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5003219	6449082	Hyaloscypha bicolor E	species	phylum-Ascomycota|class-Leotiomycetes|order-Helotiales|family-Hyaloscyphaceae|genus-Hyaloscypha|species-Hyaloscypha_bicolor	1095630	13114.myrold.59.s021	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Hyaloscypha	N	Pezizomycotina
ERR5005155	40777526	Epicoccum nigrum	species	phylum-Ascomycota|class-Dothideomycetes|order-Pleosporales|family-Didymellaceae|genus-Epicoccum|species-Epicoccum_nigrum	105696	13114.girguis.50.s002	Host-associated	Animal	Animal distal gut	Animal distal gut (saline)	Ascomycota	Epicoccum	N	Pezizomycotina
ERR5004975	12831570	Pezoloma ericae	species	phylum-Ascomycota|class-Leotiomycetes|order-Helotiales|family-Leotiaceae|genus-Pezoloma|species-Pezoloma_ericae	1745343	13114.stegen.38.s016	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004975	12831570	Hyaloscypha variabilis F	species	phylum-Ascomycota|class-Leotiomycetes|order-Helotiales|family-Hyaloscyphaceae|genus-Hyaloscypha|species-Hyaloscypha_variabilis	1149755	13114.stegen.38.s016	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004975	12831570	Cenococcum geophilum 1.58	species	phylum-Ascomycota|class-Dothideomycetes|family-Gloniaceae|genus-Cenococcum|species-Cenococcum_geophilum	794803	13114.stegen.38.s016	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Cenococcum	N	Pezizomycotina
ERR5004975	12831570	Oidiodendron maius Zn	species	phylum-Ascomycota|class-Leotiomycetes|family-Myxotrichaceae|genus-Oidiodendron|species-Oidiodendron_maius	913774	13114.stegen.38.s016	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004975	12831570	Phialocephala subalpina	species	phylum-Ascomycota|class-Leotiomycetes|order-Helotiales|genus-Phialocephala|species-Phialocephala_subalpina	576137	13114.stegen.38.s016	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Phialocephala	N	Pezizomycotina
ERR5004705	19293568	Ostreococcus lucimarinus CCE9901	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Ostreococcus|species-Ostreococcus_sp._'lucimarinus'	436017	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004705	19293568	Bathycoccus prasinos	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Bathycoccus|species-Bathycoccus_prasinos	41875	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004705	19293568	Micromonas bravo	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Mamiellaceae|genus-Micromonas|species-Micromonas_bravo	296588	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004705	19293568	Pelagomonas calceolata	species	class-Pelagophyceae|order-Pelagomonadales|genus-Pelagomonas|species-Pelagomonas_calceolata	35677	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004705	19293568	Stramenopiles sp. TOSAG23-3	species	species-Stramenopiles_sp._TOSAG23-3	1735745	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004705	19293568	Stramenopiles sp. TOSAG23-2	species	species-Stramenopiles_sp._TOSAG23-2	1735743	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004705	19293568	Arcocellulus cornucervis	species	phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales|family-Cymatosiraceae|genus-Arcocellulus|species-Arcocellulus_cornucervis	1155433	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004705	19293568	Minutocellus polymorphus	species	phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales|family-Cymatosiraceae|genus-Minutocellus|species-Minutocellus_polymorphus	265543	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004705	19293568	Aureococcus anophagefferens	species	class-Pelagophyceae|order-Pelagomonadales|genus-Aureococcus|species-Aureococcus_anophagefferens	44056	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004705	19293568	Gephyrocapsa oceanica	species	phylum-Haptista|class-Haptophyta|order-Isochrysidales|family-Noelaerhabdaceae|genus-Gephyrocapsa|species-Gephyrocapsa_oceanica	38817	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004705	19293568	Chloropicon roscoffensis	species	phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales|family-Chloropicaceae|genus-Chloropicon|species-Chloropicon_roscoffensis	1461544	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004705	19293568	Alexandrium tamarense	species	class-Dinophyceae|order-Gonyaulacales|family-Gonyaulacaceae|genus-Alexandrium|species-Alexandrium_tamarense	2926	13114.palenik.42.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5005102	13044088	Pocillopora verrucosa	species	phylum-Cnidaria|class-Anthozoa|order-Scleractinia|family-Pocilloporidae|genus-Pocillopora|species-Pocillopora_verrucosa	203993	13114.zaneveld.9.s014	Host-associated	Animal	Animal secretion	Animal secretion (saline)				NA
ERR5005102	13044088	Pocillopora damicornis	species	phylum-Cnidaria|class-Anthozoa|order-Scleractinia|family-Pocilloporidae|genus-Pocillopora|species-Pocillopora_damicornis	46731	13114.zaneveld.9.s014	Host-associated	Animal	Animal secretion	Animal secretion (saline)				NA
ERR5004532	20497638	Fragilaria radians	species	phylum-Bacillariophyta|class-Fragilariophyceae|order-Fragilariales|family-Fragilariaceae|genus-Fragilaria|species-Fragilaria_radians	2109649	13114.mayer.34.s010	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004929	48220146	Saccharomyces cerevisiae S288C	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Saccharomycetaceae|genus-Saccharomyces|species-Saccharomyces_cerevisiae	559292	13114.song.53.s014	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004929	48220146	Papiliotrema flavescens NRRL Y-50378	species	phylum-Basidiomycota|class-Tremellomycetes|order-Tremellales|family-Rhynchogastremataceae|genus-Papiliotrema|species-Papiliotrema_flavescens	1279117	13114.song.53.s014	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Basidiomycota	Papiliotrema	Y	Agaricomycotina
ERR5004929	48220146	Diutina catenulata	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|genus-Diutina|species-Diutina_catenulata	45537	13114.song.53.s014	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Diutina	Y	Saccharomycotina
ERR5004929	48220146	Epicoccum nigrum	species	phylum-Ascomycota|class-Dothideomycetes|order-Pleosporales|family-Didymellaceae|genus-Epicoccum|species-Epicoccum_nigrum	105696	13114.song.53.s014	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Epicoccum	N	Pezizomycotina
ERR5004208	27740268	Arcocellulus cornucervis	species	phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales|family-Cymatosiraceae|genus-Arcocellulus|species-Arcocellulus_cornucervis	1155433	13114.tait.78.s001	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5004670	28876228	Solicoccozyma terricola	species	phylum-Basidiomycota|class-Tremellomycetes|order-Filobasidiales|family-Piskurozymaceae|genus-Solicoccozyma|species-Solicoccozyma_terricola	104414	13114.myrold.5.s002	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Basidiomycota	Solicoccozyma	Y	Agaricomycotina
ERR5004410	21688136	Cyclotella meneghiniana	species	phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Thalassiosirales|family-Stephanodiscaceae|genus-Cyclotella|species-Cyclotella_meneghiniana	29205	13114.bowen.74.s009	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5004410	21688136	Detonula confervacea	species	phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Thalassiosirales|family-Thalassiosiraceae|genus-Detonula|species-Detonula_confervacea	83371	13114.bowen.74.s009	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003146	15394676	Fragilaria radians	species	phylum-Bacillariophyta|class-Fragilariophyceae|order-Fragilariales|family-Fragilariaceae|genus-Fragilaria|species-Fragilaria_radians	2109649	13114.mayer.34.s006	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5005222	21324224	Eimeria falciformis	species	phylum-Apicomplexa|class-Conoidasida|order-Eucoccidiorida|family-Eimeriidae|genus-Eimeria|species-Eimeria_falciformis	84963	13114.mousseau.88.s052	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004005	138626	Chalara longipes BDJ	species	phylum-Ascomycota|class-Leotiomycetes|order-Helotiales|genus-Chalara|species-Chalara_longipes	1379296	13114.roy.chowdhury.45.s009	Free-living	Non-saline	Soil (non-saline)	Soil (saline)	Ascomycota	Chalara	N	Pezizomycotina
ERR5004543	18250088	Hyaloscypha bicolor E	species	phylum-Ascomycota|class-Leotiomycetes|order-Helotiales|family-Hyaloscyphaceae|genus-Hyaloscypha|species-Hyaloscypha_bicolor	1095630	13114.metcalf.40.s008	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Hyaloscypha	N	Pezizomycotina
ERR5004320	2233604	Porites rus	species	phylum-Cnidaria|class-Anthozoa|order-Scleractinia|family-Poritidae|genus-Porites|species-Porites_rus	262591	13114.zaneveld.9.s019	Host-associated	Animal	Animal secretion	Animal secretion (saline)				NA
ERR5004921	37505458	Malassezia slooffiae	species	phylum-Basidiomycota|class-Malasseziomycetes|order-Malasseziales|family-Malasseziaceae|genus-Malassezia|species-Malassezia_slooffiae	76776	13114.song.53.s006	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004921	37505458	Wallemia mellicola CBS 633.66	species	phylum-Basidiomycota|class-Wallemiomycetes|order-Wallemiales|family-Wallemiaceae|genus-Wallemia|species-Wallemia_mellicola	671144	13114.song.53.s006	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Basidiomycota	Wallemia	N	Wallemiomycotina
ERR5004819	12473718	Chloropicon mariensis	species	phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales|family-Chloropicaceae|genus-Chloropicon|species-Chloropicon_mariensis	1606511	13114.sandin.54.s012	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5004819	12473718	Prasinococcaceae sp. CCMP 1430	species	phylum-Chlorophyta|class-Palmophyllophyceae|order-Prasinococcales|family-Prasinococcaceae|species-Prasinococcaceae_sp._CCMP_1430	2489100	13114.sandin.54.s012	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5004819	12473718	Prasinoderma coloniale	species	phylum-Chlorophyta|class-Palmophyllophyceae|order-Prasinococcales|family-Prasinococcaceae|genus-Prasinoderma|species-Prasinoderma_coloniale	156133	13114.sandin.54.s012	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5003913	4624324	Alternaria arborescens	species	phylum-Ascomycota|class-Dothideomycetes|order-Pleosporales|family-Pleosporaceae|genus-Alternaria|species-Alternaria_arborescens	156630	13114.myrold.59.s020	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003949	18901936	Leucoagaricus gongylophorus Ac12	species	phylum-Basidiomycota|class-Agaricomycetes|order-Agaricales|family-Agaricaceae|genus-Leucoagaricus|species-Leucoagaricus_gongylophorus	1258663	13114.pinto.63.s015	Host-associated	Plant	Plant corpus	Plant corpus (non-saline)	Basidiomycota	Leucoagaricus	N	Agaricomycotina
ERR5005170	42660882	Scedosporium boydii	species	phylum-Ascomycota|class-Sordariomycetes|order-Microascales|family-Microascaceae|genus-Scedosporium|species-Scedosporium_boydii	5597	13114.minich.76.s005	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Scedosporium	N	Pezizomycotina
ERR5005095	15741024	Porites rus	species	phylum-Cnidaria|class-Anthozoa|order-Scleractinia|family-Poritidae|genus-Porites|species-Porites_rus	262591	13114.zaneveld.9.s007	Host-associated	Animal	Animal secretion	Animal secretion (saline)				NA
ERR5003005	3203010	Saccharomyces cerevisiae S288C	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Saccharomycetaceae|genus-Saccharomyces|species-Saccharomyces_cerevisiae	559292	13114.angenent.65.s003	Host-associated	Animal	Animal proximal gut	Animal proximal gut (non-saline)	Ascomycota	Saccharomyces	Y	Saccharomycotina
ERR5003009	21949208	Saccharomyces cerevisiae S288C	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Saccharomycetaceae|genus-Saccharomyces|species-Saccharomyces_cerevisiae	559292	13114.angenent.65.s007	Host-associated	Animal	Animal proximal gut	Animal proximal gut (non-saline)				NA
ERR5004473	7715280	Phialophora attae	species	phylum-Ascomycota|class-Eurotiomycetes|order-Chaetothyriales|family-Herpotrichiellaceae|genus-Phialophora|species-Phialophora_attae	1664694	13114.king.27.s010	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Phialophora	N	Pezizomycotina
ERR5004473	7715280	Fusarium fracticaudum	species	phylum-Ascomycota|class-Sordariomycetes|order-Hypocreales|family-Nectriaceae|genus-Fusarium|species-Fusarium_fracticaudum	1604329	13114.king.27.s010	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5005106	16117594	Porites rus	species	phylum-Cnidaria|class-Anthozoa|order-Scleractinia|family-Poritidae|genus-Porites|species-Porites_rus	262591	13114.zaneveld.9.s018	Host-associated	Animal	Animal secretion	Animal secretion (saline)				NA
ERR5005016	24338518	Prasinoderma coloniale	species	phylum-Chlorophyta|class-Palmophyllophyceae|order-Prasinococcales|family-Prasinococcaceae|genus-Prasinoderma|species-Prasinoderma_coloniale	156133	13114.thomas.18.s028	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5005016	24338518	Prasinococcaceae sp. CCMP 1430	species	phylum-Chlorophyta|class-Palmophyllophyceae|order-Prasinococcales|family-Prasinococcaceae|species-Prasinococcaceae_sp._CCMP_1430	2489100	13114.thomas.18.s028	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5005016	24338518	Gephyrocapsa oceanica	species	phylum-Haptista|class-Haptophyta|order-Isochrysidales|family-Noelaerhabdaceae|genus-Gephyrocapsa|species-Gephyrocapsa_oceanica	38817	13114.thomas.18.s028	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5005016	24338518	Chloropicon roscoffensis	species	phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales|family-Chloropicaceae|genus-Chloropicon|species-Chloropicon_roscoffensis	1461544	13114.thomas.18.s028	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004985	7624264	Ostreococcus lucimarinus CCE9901	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Ostreococcus|species-Ostreococcus_sp._'lucimarinus'	436017	13114.stewart.26.s008	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004364	7669196	Saccharomyces cerevisiae S288C	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Saccharomycetaceae|genus-Saccharomyces|species-Saccharomyces_cerevisiae	559292	13114.angenent.65.s005	Host-associated	Animal	Animal proximal gut	Animal proximal gut (non-saline)	Ascomycota	Saccharomyces	Y	Saccharomycotina
ERR5005086	16635146	Umbilicaria muehlenbergii	species	phylum-Ascomycota|class-Lecanoromycetes|order-Umbilicariales|family-Umbilicariaceae|genus-Umbilicaria|species-Umbilicaria_muehlenbergii	87280	13114.uren.82.s010	Host-associated	Fungus	Fungus corpus	Fungus corpus (non-saline)	Ascomycota	Umbilicaria	N	Pezizomycotina
ERR5005224	5503898	Debaryomyces hansenii CBS767	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Debaryomycetaceae|genus-Debaryomyces|species-Debaryomyces_hansenii	284592	13114.mousseau.88.s054	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Debaryomyces	Y	Saccharomycotina
ERR5004425	24966532	Choanoeca perplexa	species	class-Choanoflagellata|order-Craspedida|family-Salpingoecidae|genus-Choanoeca|species-Choanoeca_perplexa	81531	13114.distel.72.s008	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5003360	35587402	Wallemia mellicola CBS 633.66	species	phylum-Basidiomycota|class-Wallemiomycetes|order-Wallemiales|family-Wallemiaceae|genus-Wallemia|species-Wallemia_mellicola	671144	13114.song.51.s007	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Basidiomycota	Wallemia	N	Wallemiomycotina
ERR5003360	35587402	Aspergillus ruber CBS 135680	species	phylum-Ascomycota|class-Eurotiomycetes|order-Eurotiales|family-Aspergillaceae|genus-Aspergillus|species-Aspergillus_ruber	1388766	13114.song.51.s007	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003360	35587402	Debaryomyces nepalensis	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Debaryomycetaceae|genus-Debaryomyces|species-Debaryomyces_nepalensis	27299	13114.song.51.s007	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Debaryomyces	Y	Saccharomycotina
ERR5005110	12847568	Micromonas pusilla	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Mamiellaceae|genus-Micromonas|species-Micromonas_pusilla	38833	13114.zaneveld.9.s022	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5005110	12847568	Chloropicon roscoffensis	species	phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales|family-Chloropicaceae|genus-Chloropicon|species-Chloropicon_roscoffensis	1461544	13114.zaneveld.9.s022	Free-living	Saline	Water (saline)	Water (saline)				NA
